"tiend_d","plaz_cv","nvlscc_","entrn_d","mts2vn_","prtsrf_","cjnsst_","sgmnt__","ld_bcc_","dataset","met_vnt","prcntj_","vnt_prm","dst_crc","nm_scls","nm_brrt","num_spr","nm_frmc","num_fcn","nm_stbl","nm_gsln","num_cmp","cvegeo","cve_ent","cve_mun","cve_agb","ambito","nom_ent","nom_mun","p6a11_n","p12a14n","p18ym_p","grapros","pocupad","pea","pder_ss","pobtot","p_18yms","p_18a24","p_60yms","pob0_14","pb15_64","pb65_ms","tothog","pobhog","vivtot","tvivhab","tvivpar","vvpr_hb","prom_cp","vph_ntr","lq_oxxo","lq_sevn","lq_brrt"
892,2,"C","Hogar",110,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1264566.42904762,394.610042924142,0,0,0,0,0,3,0,3,"2803200011167","28","32","1167","Urbana","Tamaulipas","Reynosa",3,7.5,439,10.85,425,433,677,973,767,70,259,167,604,202,356,973,486,356,424,294,2.73,253,0.87808526551982,1.22717770034843,0
893,2,"BC","Hogar",124.68,10,11,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,677447.084761905,434.559448151128,0,0,0,0,0,2,0,2,"2803200010370","28","32","0370","Urbana","Tamaulipas","Reynosa",4,7.5,929,12.32,795,799,1141,1589,1294,147,410,234,1030,313,560,1588,731,560,691,520,2.84,424,0.768324607329843,1.43170731707317,0
953,2,"C","Hogar",98,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1356549.68761905,387.547919764734,0,0,0,0,0,0,0,0,"2803200011167","28","32","1167","Urbana","Tamaulipas","Reynosa",3,7.5,439,10.85,425,433,677,973,767,70,259,167,604,202,356,973,486,356,424,294,2.73,253,0.87808526551982,1.22717770034843,0
942,2,"C","Receso",130,12,9,"Parada Técnica","UT_GAS_URBANA","TRAIN",516000,100,1267984.43666667,454.484729524192,0,0,0,0,0,0,0,0,"2803300010490","28","33","0490","Urbana","Tamaulipas","Río Bravo",21,9,499,9.88,737,747,1001,1364,1063,129,271,245,930,189,452,1364,544,452,532,440,3.02,299,3.71726190476191,0,0
943,2,"C","Hogar",115,12,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1612793.91571429,441.665834693504,0,0,0,0,0,0,0,0,"2803200012358","28","32","2358","Urbana","Tamaulipas","Reynosa",30,11,1104,10.01,1783,1801,2980,3544,2363,487,193,972,2458,114,1003,3544,1305,1003,1290,988,3.53,646,1.53664921465969,0,0
944,2,"C","Hogar",120,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1208092.93571429,1142.00015683325,0,0,0,0,0,0,0,0,"2803300010753","28","33","0753","Urbana","Tamaulipas","Río Bravo",15,25,804,9.78,1431,1454,2575,2979,1912,405,138,793,2104,82,793,2979,867,793,753,679,3.76,453,3.71726190476191,0,0
945,2,"C","Hogar",130,12,14,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1230619.46333333,703.794720636464,0,0,0,0,0,0,0,0,"2803300010202","28","33","0202","Urbana","Tamaulipas","Río Bravo",12,14,486,9.63,690,712,966,1429,1093,140,308,283,945,201,466,1429,619,466,610,457,3.07,267,3.71726190476191,0,0
946,2,"C","Hogar",146,10,12,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1193988.41047619,377.631556360942,0,0,0,0,0,0,0,0,"2803200012466","28","32","2466","Urbana","Tamaulipas","Reynosa",52,32,2548,10.67,4163,4195,6145,7345,4835,752,253,2147,5055,138,2385,7345,3051,2385,3018,2352,3.08,906,1.53664921465969,0,0
947,2,"C","Hogar",112,10,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,673640.783809524,580.717333689542,0,0,0,0,0,1,0,1,"2803200011400","28","32","1400","Urbana","Tamaulipas","Reynosa",10,4,866,12.27,694,704,1183,1462,1203,124,366,198,988,276,528,1462,675,528,652,505,2.77,414,1.22931937172775,0.572682926829268,0
948,2,"C","Hogar",117,11,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1421334.92190476,819.993508311571,0,0,0,0,0,0,0,0,"2803200014068","28","32","4068","Urbana","Tamaulipas","Reynosa",15,12,924,10.01,1612,1628,2761,3220,2039,347,119,974,2173,73,958,3220,1559,958,1554,953,3.36,677,1.53664921465969,0,0
949,2,"C","Receso",107,10,10,"Hogar Reunión","UT_GAS_URBANA","TRAIN",516000,95.2,696100.257142857,1432.81502005225,0,0,0,0,0,0,0,0,"2803200014890","28","32","4890","Urbana","Tamaulipas","Reynosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53664921465969,0,0
951,2,"C","Receso",130,12,6,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,100,1033049.90142857,325.847032475853,0,0,0,0,0,1,0,1,"280320001110A","28","32","110A","Urbana","Tamaulipas","Reynosa",4,7.5,497,10.04,787,801,969,1284,1010,157,265,230,855,199,421,1284,550,421,522,393,3.05,265,1.22931937172775,0.572682926829268,0
952,2,"C","Receso",130,10,10,"Hogar Reunión","UT_GAS_URBANA","TRAIN",516000,90.5,984106.294285714,74.0658362790918,0,0,0,0,0,0,0,0,"2803200011701","28","32","1701","Urbana","Tamaulipas","Reynosa",6,4,619,11.2,734,737,1011,1354,1030,160,169,256,993,102,434,1354,577,434,569,426,3.12,291,1.22931937172775,0.572682926829268,0
941,2,"C","Hogar",122,11,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,964131.823333333,108.787630869835,0,0,0,0,0,0,0,0,"2803200013407","28","32","3407","Urbana","Tamaulipas","Reynosa",26,34,959,9.19,2230,2269,3669,4587,2823,501,180,1492,2998,97,1323,4587,1470,1323,1352,1205,3.47,612,1.53664921465969,0,0
954,2,"C","Hogar",116.25,12.1102941176471,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1120743.10952381,567.619081131323,0,0,0,0,0,1,0,1,"2803200011275","28","32","1275","Urbana","Tamaulipas","Reynosa",5,7.5,603,12.86,529,534,785,1006,803,97,204,164,693,149,340,1006,493,340,454,301,2.96,286,0.768324607329843,1.43170731707317,0
955,2,"C","Hogar",117,11,12,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,100,1286343.42142857,1142.00015683325,0,0,0,0,0,0,0,0,"2803300011272","28","33","1272","Urbana","Tamaulipas","Río Bravo",24,35,750,9.23,1710,1740,2887,3696,2165,394,125,1355,2273,68,1052,3696,1171,1052,1044,925,3.51,486,3.71726190476191,0,0
956,2,"C","Receso",121,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",516000,100,1730788.17142857,183.609930016282,0,0,0,0,0,1,0,1,"2803300010560","28","33","0560","Urbana","Tamaulipas","Río Bravo",4,0,509,12.51,411,421,565,836,702,63,222,103,571,162,306,836,376,306,371,301,2.73,255,1.85863095238095,8.00641025641026,0
957,2,"C","Hogar",145,10,13,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,1245219.90809524,675.141749621747,0,0,0,0,0,0,0,0,"2803200013464","28","32","3464","Urbana","Tamaulipas","Reynosa",24,11,573,9.17,1227,1261,2112,2282,1573,282,173,570,1606,106,711,2282,915,711,914,710,3.21,348,1.53664921465969,0,0
958,2,"CD","Receso",125,10,12,"Parada Técnica","UT_DENSIDAD","TRAIN",516000,100,1257456.39333333,785.717925954657,0,0,0,0,0,0,0,0,"2803300010895","28","33","0895","Urbana","Tamaulipas","Río Bravo",19,12,174,7.1,600,632,725,1141,850,113,231,239,750,152,365,1141,452,365,447,360,3.13,193,3.71726190476191,0,0
959,2,"B","Receso",118,11,11,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",516000,76.2,595686.185714286,279.981430621971,0,0,0,0,0,1,0,1,"2803200011538","28","32","1538","Urbana","Tamaulipas","Reynosa",9,7.5,173,11.27,160,161,233,327,265,29,84,50,205,72,104,327,171,104,165,98,3.14,74,0.768324607329843,1.43170731707317,0
962,2,"C","Hogar",136,10,12,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90,745492.178,513.669225078776,0,0,0,0,0,1,0,1,"2803200011909","28","32","1909","Urbana","Tamaulipas","Reynosa",6,12,243,8.31,502,510,832,1138,778,133,168,259,707,115,333,1138,388,333,363,308,3.42,138,0.768324607329843,1.43170731707317,0
963,2,"C","Receso",132,11,12,"Hogar Reunión","UT_DENSIDAD","TRAIN",516000,95.2,925360.304285714,850.187697930771,0,0,0,0,0,0,0,0,"2803200011608","28","32","1608","Urbana","Tamaulipas","Reynosa",0,7.5,304,10.93,364,368,464,685,512,90,115,133,486,66,213,685,287,213,271,197,3.22,151,1.53664921465969,0,0
919,2,"BC","Hogar",100,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1654197.78,497.411628950735,0,0,0,0,0,2,0,2,"2803200013587","28","32","3587","Urbana","Tamaulipas","Reynosa",17,10,1919,11.86,1962,1987,3173,3759,2802,401,378,788,2781,189,1190,3759,1332,1190,1192,1050,3.16,968,0.512216404886562,1.90894308943089,0
921,2,"C","Receso",132,10,12,"Parada Técnica","UT_GAS_URBANA","TRAIN",516000,95.2,925646.75,952.951410432561,0,0,0,0,0,1,0,1,"2803200013981","28","32","3981","Urbana","Tamaulipas","Reynosa",14,3,566,11.42,786,803,1115,1384,913,156,50,420,931,30,434,1384,810,434,776,400,3.19,323,0.768324607329843,1.43170731707317,0
922,2,"C","Hogar",143.18,13,12,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1222252.48571429,389.259798292565,0,0,0,0,0,2,0,2,"2803200013619","28","32","3619","Urbana","Tamaulipas","Reynosa",11,11,1005,10.93,1313,1335,1895,2410,1744,386,150,548,1775,83,736,2410,898,736,840,678,3.27,521,0.512216404886562,1.90894308943089,0
923,2,"C","Receso",96.36,12,10,"Oficinistas","UT_DENSIDAD","TRAIN",516000,100,1500221.02047619,602.554490138059,0,0,0,0,0,2,0,2,"2803200011152","28","32","1152","Urbana","Tamaulipas","Reynosa",5,4,547,10.65,632,641,887,1229,981,132,279,203,816,210,450,1229,664,450,618,404,2.73,295,0.512216404886562,1.90894308943089,0
924,2,"C","Hogar",105.26,12,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1562040.19142857,504.98170212375,0,0,0,0,0,0,0,0,"2803200011580","28","32","1580","Urbana","Tamaulipas","Reynosa",16,9,794,11.31,715,730,1310,1602,1250,190,300,292,1106,204,556,1602,780,556,776,552,2.88,407,1.53664921465969,0,0
925,2,"A","Hogar",77.05,10,8,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1064432.9352381,307.527393615085,0,0,0,0,0,1,0,1,"2803200013515","28","32","3515","Urbana","Tamaulipas","Reynosa",0,7.5,1346,13.77,953,994,1540,1962,1559,240,280,324,1482,156,637,1962,747,637,656,546,3.08,593,0.813520172466893,1.34748923959828,0
928,2,"BC","Receso",112,12,4,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,909985.820476191,419.029212674927,0,0,0,0,0,0,0,0,"2802500010215","28","25","0215","Urbana","Tamaulipas","Miguel Alemán",7,3,387,10.02,622,624,752,1053,860,72,218,159,723,171,556,1053,578,556,578,556,1.89,355,1,0,0
929,2,"C","Hogar",83.07,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1047513.61714286,762.692334623784,0,0,0,0,0,1,0,1,"2803300010448","28","33","0448","Urbana","Tamaulipas","Río Bravo",6,6,373,8.42,749,771,1105,1586,1162,193,255,352,1061,173,441,1586,520,441,518,439,3.6,265,1.85863095238095,8.00641025641026,0
931,2,"C","Hogar",114,14,12,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1402474.79714286,632.224910322225,0,0,0,0,0,1,0,1,"2803200011684","28","32","1684","Urbana","Tamaulipas","Reynosa",13,8,387,9.4,700,711,1043,1290,955,166,146,279,905,96,462,1290,568,462,554,448,2.79,187,1.02443280977312,0.954471544715447,0
933,2,"C","Hogar",124,11,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1333507.61095238,336.97270669893,0,0,0,0,0,0,0,0,"2803200011326","28","32","1326","Urbana","Tamaulipas","Reynosa",5,3,1194,11.69,1102,1116,1635,2267,1777,184,502,379,1539,306,742,2267,965,742,913,690,3.06,602,1.22931937172775,0.572682926829268,0
934,2,"C","Hogar",89.4,10,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1106247.54952381,279.808098512558,0,0,0,0,0,2,0,2,"2803200011561","28","32","1561","Urbana","Tamaulipas","Reynosa",12,6,591,10.99,613,614,1073,1272,1023,120,306,160,872,219,441,1272,609,441,540,372,2.88,321,1.02443280977312,0.954471544715447,0
935,2,"C","Hogar",152,13,12,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,1185531.21238095,603.31289194679,0,0,0,0,0,2,0,2,"2803300010467","28","33","0467","Urbana","Tamaulipas","Río Bravo",17,12,357,10.26,426,444,620,924,712,78,213,175,593,156,315,924,382,315,378,311,2.93,170,1.2390873015873,10.6752136752137,0
936,2,"C","Receso",110,12,10,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",516000,95.2,1010168.03857143,325.847032475853,0,0,0,0,0,3,0,3,"2803200011063","28","32","1063","Urbana","Tamaulipas","Reynosa",9,7.5,325,10.9,376,387,524,763,597,83,150,129,499,118,280,763,365,280,356,271,2.73,159,0.384162303664921,2.14756097560976,0
937,2,"C","Base",75,6,3,"Hogar Reunión","UT_GAS_URBANA","TRAIN",480000,95.2,1012754.34,823.592609782397,0,0,0,0,0,0,0,0,"2801500010134","28","15","0134","Urbana","Tamaulipas","Gustavo Díaz Ordaz",6,5,386,9.29,563,578,649,1249,918,109,246,280,810,159,401,1249,500,401,468,369,3.11,205,1,0,0
938,2,"C","Base",132,12,10,"Hogar Reunión","UT_GAS_URBANA","TRAIN",480000,100,1068145.40428571,760.070257789476,0,0,0,0,0,0,0,0,"2802500010130","28","25","0130","Urbana","Tamaulipas","Miguel Alemán",5,3,295,10.56,392,395,356,693,563,59,137,106,490,97,324,693,412,324,410,322,2.14,196,1,0,0
1,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,708027.569047619,464.526435440056,0,0,0,0,0,0,0,0,"2803200013750","28","32","3750","Urbana","Tamaulipas","Reynosa",40,18,1502,9.56,2941,3002,4834,5992,3709,642,161,1959,3936,94,1755,5992,1907,1755,1849,1697,3.41,557,1.53664921465969,0,0
19,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,38.1,452242.381904762,568.045587967389,0,0,0,0,0,0,0,0,"2803300011234","28","33","1234","Urbana","Tamaulipas","Río Bravo",33,60,1140,9.54,2652,2682,4320,4841,3153,523,150,1403,3354,81,1673,4841,1967,1673,1963,1669,2.89,981,2.4781746031746,5.33760683760684,0
18,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1196766.27761905,431.194986754569,0,0,0,0,0,0,0,0,"280320001167A","28","32","167A","Urbana","Tamaulipas","Reynosa",3,3,259,9.09,436,446,700,903,688,88,171,174,609,120,287,903,350,287,348,285,3.15,122,1.53664921465969,0,0
17,2,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,710765.405714286,1081.39507018542,0,0,0,0,0,0,0,0,"2803200012362","28","32","2362","Urbana","Tamaulipas","Reynosa",0,0,8,15.75,7,7,12,12,8,0,134,4,8,0,4,12,9,4,9,4,3,4,1.53664921465969,0,0
16,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1010437.04333333,920.464017226439,0,0,0,0,0,2,0,2,"2803200015070","28","32","5070","Urbana","Tamaulipas","Reynosa",54,28,1137,10.21,2034,2046,3030,3483,2312,651,51,1057,2401,25,1149,3483,1251,1149,1061,959,3.03,332,0.512216404886562,1.90894308943089,0
15,2,"C","Receso",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN",516000,57.1,537196.356666667,451.123395487613,0,0,0,0,0,0,0,0,"2803200013591","28","32","3591","Urbana","Tamaulipas","Reynosa",19,10,1104,11.52,1211,1228,2095,2644,1785,297,152,720,1844,80,811,2644,886,811,786,711,3.26,630,1.38298429319372,0.286341463414634,0
14,2,"C","Receso",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1009999.50428571,1741.34008941115,0,0,0,0,0,0,0,0,"2801500010204","28","15","0204","Urbana","Tamaulipas","Gustavo Díaz Ordaz",0,3,35,6.73,109,109,163,244,176,20,54,60,143,41,77,233,104,78,103,77,3.03,13,1,0,0
13,2,"C","Base",107.050117647059,11.5164835164835,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1085699.5752381,531.160637053049,0,0,0,0,0,0,0,0,"2803300010522","28","33","0522","Urbana","Tamaulipas","Río Bravo",0,4,237,12.46,218,224,255,391,335,36,117,44,266,81,152,391,200,152,196,148,2.57,109,3.71726190476191,0,0
12,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,950205.541428571,474.399047141689,0,0,0,0,0,0,0,0,"2803200013996","28","32","3996","Urbana","Tamaulipas","Reynosa",58,59,1982,9.64,4001,4054,6452,7851,4881,941,197,2644,5095,108,2357,7851,2934,2357,2659,2082,3.33,1029,1.53664921465969,0,0
11,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,597581.770952381,1469.39988547331,0,0,0,0,0,0,0,0,"2803200014180","28","32","4180","Urbana","Tamaulipas","Reynosa",32,30,1437,9.78,2673,2690,4404,5356,3283,552,162,1840,3433,80,1582,5356,1939,1582,1886,1529,3.39,655,1.53664921465969,0,0
8,2,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,944243.3,519.316039423753,0,0,0,0,0,0,0,0,"2803200011720","28","32","1720","Urbana","Tamaulipas","Reynosa",6,3,314,8.91,619,622,898,1166,832,149,137,231,796,94,354,1166,445,354,440,349,3.29,183,1.53664921465969,0,0
3,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,827487.105714286,324.021387160087,0,0,0,0,0,0,0,0,"2803200012964","28","32","2964","Urbana","Tamaulipas","Reynosa",21,18,612,9.21,1136,1150,1762,2335,1650,311,198,540,1651,111,606,2335,664,606,598,540,3.85,283,1.53664921465969,0,0
4,2,"A","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1247370.19095238,1494.52710184469,0,0,0,0,0,1,0,1,"2803200010741","28","32","0741","Urbana","Tamaulipas","Reynosa",37,32,1534,9.19,3006,3053,4471,5763,3971,722,486,1487,3993,283,1686,5763,2029,1686,1934,1591,3.42,712,0.768324607329843,1.43170731707317,0
5,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1596266.50333333,589.776833837216,0,0,0,0,0,0,0,0,"2803200012841","28","32","2841","Urbana","Tamaulipas","Reynosa",6,6,539,9.9,879,894,1392,1738,1252,164,278,401,1148,189,509,1738,669,509,644,484,3.41,354,1.53664921465969,0,0
7,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,887061.440476191,528.160886986731,0,0,0,0,0,1,0,1,"2803200013854","28","32","3854","Urbana","Tamaulipas","Reynosa",23,21,1283,11.14,1673,1693,2550,3308,2114,324,125,1027,2209,72,969,3308,1302,969,1175,842,3.41,664,0.768324607329843,1.43170731707317,0
9,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1433065.71428571,1263.87223609651,0,0,0,0,0,0,0,0,"2803200015028","28","32","5028","Urbana","Tamaulipas","Reynosa",32,14,391,9.36,983,1009,1448,1829,1171,294,21,581,1235,13,582,1829,1036,582,995,541,3.14,99,1.53664921465969,0,0
6,2,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,656530.336666667,580.471182889958,0,0,0,0,0,0,0,0,"280320001391A","28","32","391A","Urbana","Tamaulipas","Reynosa",8,4,1095,13.19,1011,1027,1772,2113,1329,161,61,689,1390,34,624,2113,690,624,655,589,3.39,544,1.53664921465969,0,0
236,3,"B","Hogar",130,12,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1350809.39428571,685.082812191531,1,0,0,0,0,8,0,1,"1903900014873","19","39","4873","Urbana","Nuevo León","Monterrey",5,5,1802,15.41,1315,1337,2052,2383,1877,332,261,406,1846,131,735,2383,834,735,725,626,3.24,721,2.05885416666667,3.42547660311958,0
345,3,"A","Hogar",97.5,10,7,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1959992.26238095,663.199546851656,0,0,0,0,0,15,0,0,"1901900010219","19","19","0219","Urbana","Nuevo León","San Pedro Garza García",6,4,1476,14.97,996,1007,1761,1954,1637,230,555,258,1292,404,624,1954,659,624,448,413,3.13,617,2.48948148148148,1.98160377358491,0
204,3,"AB","Base",122.4,12,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,2403815.22142857,600.515898086056,6,0,0,3,5,271,0,1,"1901900010219","19","19","0219","Urbana","Nuevo León","San Pedro Garza García",6,4,1476,14.97,996,1007,1761,1954,1637,230,555,258,1292,404,624,1954,659,624,448,413,3.13,617,2.48948148148148,1.98160377358491,0
214,3,"BC","Receso",127.36,11,7.28571428571429,"Oficinistas","UT_GAS_URBANA","TRAIN",516000,100,1241931.28190476,96.414360145001,1,6,2,1,0,187,2,0,"1903900012754","19","39","2754","Urbana","Nuevo León","Monterrey",7,8,1398,10.67,1627,1692,2568,3205,2558,338,714,521,2158,523,939,3167,1092,940,1037,885,3.37,687,1.60691056910569,0.16709641966437,0.957761266354385
846,3,"B","Hogar",85.22,10,7.28571428571429,"Oficinistas","UT_DENSIDAD","TRAIN",490000,55.6,446997.796666667,686.887227437342,1,0,0,0,0,26,0,0,"1901900010100","19","19","0100","Urbana","Nuevo León","San Pedro Garza García",11,4,1460,15.34,939,953,1789,1944,1618,186,547,283,1218,441,602,1941,656,603,535,482,3.22,592,3.11185185185185,0,0
841,3,"B","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.9,992578.671818182,1081.58147316563,1,0,0,0,0,3,0,0,"1903900012947","19","39","2947","Urbana","Nuevo León","Monterrey",4,5,2302,14.87,1709,1729,3239,3493,2507,499,278,796,2540,157,860,3481,958,861,723,626,4.05,855,3.29416666666667,1.37019064124783,0
221,3,"AB","Receso",168.4,12,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1961093.31095238,526.933064746875,6,1,1,3,3,425,2,3,"1901900010083","19","19","0083","Urbana","Nuevo León","San Pedro Garza García",3,0,1138,15.47,780,784,1266,1374,1245,119,441,112,936,326,571,1360,676,572,501,397,2.38,548,1.52541757443718,0.777099519052904,0.746681532110166
222,3,"AB","Receso",112,9,7.28571428571429,"Oficinistas","UT_DENSIDAD","TRAIN",516000,95.2,759525.831904762,114.607076052575,2,2,0,1,2,190,2,1,"1903900012006","19","39","2006","Urbana","Nuevo León","Monterrey",7,0,1536,14.72,1021,1039,1784,1972,1732,270,504,194,1377,401,702,1898,757,705,565,513,2.7,653,1.02942708333333,1.71273830155979,0.818087748344371
827,3,"B","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,1415489.70571429,985.328716930291,1,4,0,0,0,34,0,0,"1903900013199","19","39","3199","Urbana","Nuevo León","Monterrey",17,7,1005,13.43,854,862,1623,1879,1322,225,200,464,1289,126,511,1879,619,511,515,407,3.68,431,1.49734848484849,0,1.04120258880193
234,3,"A","Receso",111.14,12,8.63934426229508,"Parada Técnica","UT_DENSIDAD","TRAIN",516000,100,1643141.46714286,329.044430885883,2,0,0,1,5,148,0,0,"1901900010100","19","19","0100","Urbana","Nuevo León","San Pedro Garza García",11,4,1460,15.34,939,953,1789,1944,1618,186,547,283,1218,441,602,1941,656,603,535,482,3.22,592,3.11185185185185,0,0
246,3,"B","Base",100.57,14,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,765335.074761905,41.7285870000423,7,1,0,0,0,179,0,2,"190390001210A","19","39","210A","Urbana","Nuevo León","Monterrey",6,3,2200,14.76,1385,1418,2328,2790,2479,490,700,254,1967,569,1018,2719,1100,1022,735,657,2.67,973,1.83009259259259,2.28365106874639,0.36359455481972
